"path","basename","classification"
"../www/images/species//Hoplodrina_alsines/2381h_alsineslarvabs.jpg","2381h_alsineslarvabs.jpg","bad"
"../www/images/species//Hoplodrina_alsines/2381h_alsinesmaleundbg.jpg","2381h_alsinesmaleundbg.jpg","bad"
"../www/images/species//Hoplodrina_alsines/2381theuncertain200702gendetslide.jpg","2381theuncertain200702gendetslide.jpg","good"
"../www/images/species//Hoplodrina_alsines/thumbnail/2381h_alsinesbs.jpg","2381h_alsinesbs.jpg","good"
"../www/images/species//Hoplodrina_alsines/uncertain040898.jpg","uncertain040898.jpg","good"
"../www/images/species//Hoplodrina_blanda/2382h_blandamaleundbg.jpg","2382h_blandamaleundbg.jpg","good"
"../www/images/species//Hoplodrina_blanda/thumbnail/hblanda.jpg","hblanda.jpg","good"
"../www/images/species//Hoplodrina_superstes/2383h_superstesfembg.jpg","2383h_superstesfembg.jpg","good"
"../www/images/species//Hoplodrina_superstes/2383h_superstesmaleundbg.jpg","2383h_superstesmaleundbg.jpg","good"
"../www/images/species//Hoplodrina_superstes/thumbnail/2383h_superstesmalebg.jpg","2383h_superstesmalebg.jpg","good"
"../www/images/species//Horisme_vitalbata/1781smallwavedumber.jpg","1781smallwavedumber.jpg","good"
"../www/images/species//Horisme_vitalbata/thumbnail/1781_horisme_vitalbatangd.jpg","1781_horisme_vitalbatangd.jpg","good"
"../www/images/species//Hydraecia_micacea/2361h_micaceanr.jpg","2361h_micaceanr.jpg","good"
"../www/images/species//Hydraecia_micacea/rosyrusticngd.jpg","rosyrusticngd.jpg","good"
"../www/images/species//Hydraecia_micacea/thumbnail/rosyrustic140998.jpg","rosyrustic140998.jpg","good"
"../www/images/species//Hydraecia_petasitis/thumbnail/2362h_petasitispk.jpg","2362h_petasitispk.jpg","good"
"../www/images/species//Hydrelia_flammeolaria/1876h_flammeolarianp.jpg","1876h_flammeolarianp.jpg","bad"
"../www/images/species//Hydrelia_flammeolaria/1876h_flammeolarianp2.jpg","1876h_flammeolarianp2.jpg","good"
"../www/images/species//Hydrelia_flammeolaria/thumbnail/1876smallyellowwave.jpg","1876smallyellowwave.jpg","good"
"../www/images/species//Hydrelia_sylvata/1877h_sylvatalarvadg.jpg","1877h_sylvatalarvadg.jpg","bad"
"../www/images/species//Hydrelia_sylvata/thumbnail/1877h_sylvataph.jpg","1877h_sylvataph.jpg","good"
"../www/images/species//Hydriomena_furcata/1777h_furcatanr.jpg","1777h_furcatanr.jpg","good"
"../www/images/species//Hydriomena_furcata/1777h_furcatanr2.jpg","1777h_furcatanr2.jpg","good"
"../www/images/species//Hydriomena_furcata/julyhighflyerlarva.jpg","julyhighflyerlarva.jpg","bad"
"../www/images/species//Hydriomena_furcata/thumbnail/1777h_furcataik.jpg","1777h_furcataik.jpg","good"
"../www/images/species//Hydriomena_impluviata/1778h_impluviatalarvabs.jpg","1778h_impluviatalarvabs.jpg","bad"
"../www/images/species//Hydriomena_impluviata/1778h_impluviatalarvabs2.jpg","1778h_impluviatalarvabs2.jpg","bad"
"../www/images/species//Hydriomena_impluviata/1779_hydriomena_ruberatangd.jpg","1779_hydriomena_ruberatangd.jpg","good"
"../www/images/species//Hydriomena_impluviata/thumbnail/mayhighflyer.jpg","mayhighflyer.jpg","good"
"../www/images/species//Hydriomena_ruberata/1779h_ruberatacj.jpg","1779h_ruberatacj.jpg","good"
"../www/images/species//Hydriomena_ruberata/1779h_ruberatacj2.jpg","1779h_ruberatacj2.jpg","good"
"../www/images/species//Hydriomena_ruberata/thumbnail/ruddyhighflyer.jpg","ruddyhighflyer.jpg","good"
"../www/images/species//Hylaea_fasciaria/1962h_fasciarianr.jpg","1962h_fasciarianr.jpg","good"
"../www/images/species//Hylaea_fasciaria/thumbnail/1962h_fasciariaik.jpg","1962h_fasciariaik.jpg","good"
"../www/images/species//Hyles_euphorbiae/1986h_euphorbiaeas.jpg","1986h_euphorbiaeas.jpg","bad"
"../www/images/species//Hyles_euphorbiae/euphorbia_larvanp.jpg","euphorbia_larvanp.jpg","bad"
"../www/images/species//Hyles_euphorbiae/spurgehawkcatjo.jpg","spurgehawkcatjo.jpg","bad"
"../www/images/species//Hyles_euphorbiae/thumbnail/1986spurgehawk.jpg","1986spurgehawk.jpg","good"
"../www/images/species//Hyles_gallii/1987hyles_gallilarvamt.jpg","1987hyles_gallilarvamt.jpg","bad"
"../www/images/species//Hyles_gallii/thumbnail/bedstrawhawkmoth.jpg","bedstrawhawkmoth.jpg","good"
"../www/images/species//Hyles_livornica/1990lstripedhawkdc.jpg","1990lstripedhawkdc.jpg","bad"
"../www/images/species//Hyles_livornica/thumbnail/stripedhawk.jpg","stripedhawk.jpg","good"
"../www/images/species//Hyloicus_pinastri/thumbnail/pinehawkmoth.jpg","pinehawkmoth.jpg","good"
"../www/images/species//Hypena_crassalis/2476beautifulsnout2.jpg","2476beautifulsnout2.jpg","good"
"../www/images/species//Hypena_crassalis/thumbnail/beautifulsnout.jpg","beautifulsnout.jpg","good"
"../www/images/species//Hypena_obsitalis/2478h_obsitalislarvarjh.jpg","2478h_obsitalislarvarjh.jpg","bad"
"../www/images/species//Hypena_obsitalis/thumbnail/bloxworthsnout.jpg","bloxworthsnout.jpg","good"
"../www/images/species//Hypena_proboscidalis/thumbnail/snout200698.jpg","snout200698.jpg","good"
"../www/images/species//Hypena_rostralis/2480h_rostralisnr.jpg","2480h_rostralisnr.jpg","good"
"../www/images/species//Hypena_rostralis/buttonedsnoutngd.jpg","buttonedsnoutngd.jpg","good"
"../www/images/species//Hypena_rostralis/thumbnail/08995_hypena_rostralis_2.jpg","08995_hypena_rostralis_2.jpg","good"
"../www/images/species//Hypenodes_humidalis/marshobliquebarredbs.jpg","marshobliquebarredbs.jpg","good"
"../www/images/species//Hypenodes_humidalis/thumbnail/marshobliquebarred.jpg","marshobliquebarred.jpg","good"
"../www/images/species//Hypomecis_roboraria/thumbnail/1943greatoakbeautylarvaegf.jpg","1943greatoakbeautylarvaegf.jpg","bad"
"../www/images/species//Hyppa_rectilinea/2320thesaxongf.jpg","2320thesaxongf.jpg","good"
"../www/images/species//Hyppa_rectilinea/thumbnail/2320thesaxonrl.jpg","2320thesaxonrl.jpg","good"
"../www/images/species//Idaea_aversata/1713i_aversatajd.jpg","1713i_aversatajd.jpg","good"
"../www/images/species//Idaea_aversata/1713i_aversatalarvabs.jpg","1713i_aversatalarvabs.jpg","bad"
"../www/images/species//Idaea_aversata/1713idaea_aversata1ik.jpg","1713idaea_aversata1ik.jpg","good"
"../www/images/species//Idaea_aversata/1713idaea_aversata2ik.jpg","1713idaea_aversata2ik.jpg","good"
"../www/images/species//Idaea_aversata/ribandwave030798.jpg","ribandwave030798.jpg","good"
"../www/images/species//Idaea_aversata/thumbnail/1713idaea_aversataik.jpg","1713idaea_aversataik.jpg","good"
"../www/images/species//Idaea_biselata/1702i_biselataik.jpg","1702i_biselataik.jpg","good"
"../www/images/species//Idaea_biselata/1702i_biselatalarvabs.jpg","1702i_biselatalarvabs.jpg","bad"
"../www/images/species//Idaea_biselata/1702i_biselatanr.jpg","1702i_biselatanr.jpg","good"
"../www/images/species//Idaea_biselata/1702i_biselatapupabs.jpg","1702i_biselatapupabs.jpg","bad"
"../www/images/species//Idaea_biselata/thumbnail/1702i_biselatabs.jpg","1702i_biselatabs.jpg","good"
"../www/images/species//Idaea_degeneraria/1714portlandribbonwavelarva2.jpg","1714portlandribbonwavelarva2.jpg","bad"
"../www/images/species//Idaea_degeneraria/thumbnail/1714portlandribbonwave.jpg","1714portlandribbonwave.jpg","good"
"../www/images/species//Idaea_dilutaria/thumbnail/1704silkywave2.jpg","1704silkywave2.jpg","good"
"../www/images/species//Idaea_dimidiata/1708idaea_dimidiatalarvabs.jpg","1708idaea_dimidiatalarvabs.jpg","bad"
"../www/images/species//Idaea_dimidiata/1708idaea_dimidiatalarvabs2.jpg","1708idaea_dimidiatalarvabs2.jpg","bad"
"../www/images/species//Idaea_dimidiata/thumbnail/1708idaeadimidiataik.jpg","1708idaeadimidiataik.jpg","good"
"../www/images/species//Idaea_emarginata/1712i_emarginatanp.jpg","1712i_emarginatanp.jpg","good"
"../www/images/species//Idaea_emarginata/thumbnail/smallscallopph.jpg","smallscallopph.jpg","good"
"../www/images/species//Idaea_fuscovenosa/thumbnail/1705idaeafuscovenosaik.jpg","1705idaeafuscovenosaik.jpg","good"
"../www/images/species//Idaea_humiliata/thumbnail/idaeahumiliatacs.jpg","idaeahumiliatacs.jpg","good"
"../www/images/species//Idaea_muricata/thumbnail/1698idaeamuricata.jpg","1698idaeamuricata.jpg","good"
"../www/images/species//Idaea_ochrata/brightwave.jpg","brightwave.jpg","good"
"../www/images/species//Idaea_ochrata/thumbnail/1696i_ochratabc.jpg","1696i_ochratabc.jpg","good"
"../www/images/species//Idaea_rusticata/1699i_rusticatanp.jpg","1699i_rusticatanp.jpg","good"
"../www/images/species//Idaea_rusticata/thumbnail/leastcarpet.jpg","leastcarpet.jpg","good"
"../www/images/species//Idaea_seriata/thumbnail/smalldustywave.jpg","smalldustywave.jpg","good"
"../www/images/species//Idaea_straminata/thumbnail/plainwave.jpg","plainwave.jpg","good"
"../www/images/species//Idaea_subsericeata/lessercreamwave.jpg","lessercreamwave.jpg","good"
"../www/images/species//Idaea_subsericeata/thumbnail/satinwave.jpg","satinwave.jpg","good"
"../www/images/species//Idaea_sylvestraria/1701dottedborderwavelarvagf.jpg","1701dottedborderwavelarvagf.jpg","bad"
"../www/images/species//Idaea_sylvestraria/thumbnail/dottedborderwave.jpg","dottedborderwave.jpg","good"
"../www/images/species//Idaea_trigeminata/1711i_trigeminatanp.jpg","1711i_trigeminatanp.jpg","good"
"../www/images/species//Idaea_trigeminata/thumbnail/treblebrownspot.jpg","treblebrownspot.jpg","good"
"../www/images/species//Ipimorpha_retusa/thumbnail/2311doublekidney.jpg","2311doublekidney.jpg","bad"
"../www/images/species//Ipimorpha_subtusa/2312ipimorphasubtusaik.jpg","2312ipimorphasubtusaik.jpg","good"
"../www/images/species//Ipimorpha_subtusa/2312olivekan.jpg","2312olivekan.jpg","good"
"../www/images/species//Ipimorpha_subtusa/thumbnail/2312i_subtusapk.jpg","2312i_subtusapk.jpg","good"
"../www/images/species//Itame_brunneata/thumbnail/1896rannochlooperrl.jpg","1896rannochlooperrl.jpg","good"
"../www/images/species//Jodis_lactearia/thumbnail/1674littleemerald.jpg","1674littleemerald.jpg","good"
"../www/images/species//Jordanita_globulariae/0165j_globulariaefs.jpg","0165j_globulariaefs.jpg","good"
"../www/images/species//Jordanita_globulariae/0165j_globulariaefs2.jpg","0165j_globulariaefs2.jpg","good"
"../www/images/species//Jordanita_globulariae/thumbnail/0165scarceforesterrl.jpg","0165scarceforesterrl.jpg","good"
"../www/images/species//Lacanobia_contigua/2156l_contigua2bs.jpg","2156l_contigua2bs.jpg","good"
"../www/images/species//Lacanobia_contigua/2156l_contiguabs.jpg","2156l_contiguabs.jpg","good"
"../www/images/species//Lacanobia_contigua/thumbnail/2156beautbrocade.jpg","2156beautbrocade.jpg","good"
"../www/images/species//Lacanobia_oleracea/2160brightlinebrowneyelarvagf.jpg","2160brightlinebrowneyelarvagf.jpg","bad"
"../www/images/species//Lacanobia_oleracea/2160l_oleraceanr.jpg","2160l_oleraceanr.jpg","good"
"../www/images/species//Lacanobia_oleracea/thumbnail/2160l_oleraceaik.jpg","2160l_oleraceaik.jpg","good"
"../www/images/species//Lacanobia_splendens/2160alacanobia_splendensec.jpg","2160alacanobia_splendensec.jpg","good"
"../www/images/species//Lacanobia_splendens/thumbnail/2160al_splendensph.jpg","2160al_splendensph.jpg","good"
"../www/images/species//Lacanobia_suasa/thumbnail/2159dogstooth.jpg","2159dogstooth.jpg","good"
"../www/images/species//Lacanobia_thalassina/thumbnail/paleshoulderedbrocade1.jpg","paleshoulderedbrocade1.jpg","good"
"../www/images/species//Lacanobia_w-latinum/2157l_w-latinumpw.jpg","2157l_w-latinumpw.jpg","bad"
"../www/images/species//Lacanobia_w-latinum/2157l_w-latinumpw2.jpg","2157l_w-latinumpw2.jpg","bad"
"../www/images/species//Lacanobia_w-latinum/thumbnail/lightbrocade1.jpg","lightbrocade1.jpg","good"
"../www/images/species//Lampropteryx_suffumata/1750l_suffumatacj.jpg","1750l_suffumatacj.jpg","good"
"../www/images/species//Lampropteryx_suffumata/thumbnail/1750l_suffumataab.jpg","1750l_suffumataab.jpg","good"
"../www/images/species//Lampropteryx_suffumata/watercapertfpiceatang.jpg","watercapertfpiceatang.jpg","good"
"../www/images/species//Laothoe_populi/poplarhawklarva2.jpg","poplarhawklarva2.jpg","bad"
"../www/images/species//Laothoe_populi/thumbnail/1981poplarhawkik.jpg","1981poplarhawkik.jpg","good"
"../www/images/species//Larentia_clavaria/themallow.jpg","themallow.jpg","good"
"../www/images/species//Larentia_clavaria/thumbnail/mallowngd.jpg","mallowngd.jpg","good"
"../www/images/species//Lasiocampa_quercus/1637l_quercusnr.jpg","1637l_quercusnr.jpg","good"
"../www/images/species//Lasiocampa_quercus/1637oakeggar.jpg","1637oakeggar.jpg","good"
"../www/images/species//Lasiocampa_quercus/thumbnail/1637northerneggarpairrl.jpg","1637northerneggarpairrl.jpg","good"
"../www/images/species//Lasiocampa_trifolii/grasseggarlarva2.jpg","grasseggarlarva2.jpg","bad"
"../www/images/species//Lasiocampa_trifolii/thumbnail/1636grasseggar.jpg","1636grasseggar.jpg","good"
"../www/images/species//Laspeyria_flexula/2473l_flexulanp.jpg","2473l_flexulanp.jpg","good"
"../www/images/species//Laspeyria_flexula/2473l_flexularc.jpg","2473l_flexularc.jpg","bad"
"../www/images/species//Laspeyria_flexula/thumbnail/2473beautifulhooktip.jpg","2473beautifulhooktip.jpg","good"
"../www/images/species//Leucochlaena_oditis/2226l_oditisgr.jpg","2226l_oditisgr.jpg","good"
"../www/images/species//Leucochlaena_oditis/thumbnail/2226l_oditisgr2.jpg","2226l_oditisgr2.jpg","good"
"../www/images/species//Ligdia_adustata/thumbnail/1888scorchedcarpet.jpg","1888scorchedcarpet.jpg","good"
"../www/images/species//Lithomoia_solidaginis/thumbnail/goldenrodbrindle.jpg","goldenrodbrindle.jpg","good"
"../www/images/species//Lithophane_furcifera/2238l_furciferabg.jpg","2238l_furciferabg.jpg","good"
"../www/images/species//Lithophane_furcifera/2238l_furciferarv.jpg","2238l_furciferarv.jpg","good"
"../www/images/species//Lithophane_furcifera/2238l_furciferatt2.jpg","2238l_furciferatt2.jpg","good"
"../www/images/species//Lithophane_furcifera/thumbnail/2238l_furciferatt.jpg","2238l_furciferatt.jpg","good"
"../www/images/species//Lithophane_hepatica/palepinionbs.jpg","palepinionbs.jpg","good"
"../www/images/species//Lithophane_hepatica/thumbnail/2236palepinioncf.jpg","2236palepinioncf.jpg","good"
"../www/images/species//Lithophane_leautieri/2240l_leautierinp.jpg","2240l_leautierinp.jpg","good"
"../www/images/species//Lithophane_leautieri/blairsshoulderknot250998.jpg","blairsshoulderknot250998.jpg","good"
"../www/images/species//Lithophane_leautieri/blairsshoulderknotlarva1.jpg","blairsshoulderknotlarva1.jpg","bad"
"../www/images/species//Lithophane_leautieri/thumbnail/blairsshoulderknot.jpg","blairsshoulderknot.jpg","good"
"../www/images/species//Lithophane_ornitopus/2237l_ornitopuslarvapj.jpg","2237l_ornitopuslarvapj.jpg","bad"
"../www/images/species//Lithophane_ornitopus/2237l_ornitopuslarvapj2.jpg","2237l_ornitopuslarvapj2.jpg","bad"
"../www/images/species//Lithophane_ornitopus/thumbnail/2237l_ornitopusjh.jpg","2237l_ornitopusjh.jpg","good"
"../www/images/species//Lithophane_semibrunnea/thumbnail/tawnypinion.jpg","tawnypinion.jpg","good"
"../www/images/species//Lithosia_quadra/2051l_quadralarvagd.jpg","2051l_quadralarvagd.jpg","bad"
"../www/images/species//Lithosia_quadra/2051lithosa_quadra_confluenscs.jpg","2051lithosa_quadra_confluenscs.jpg","bad"
"../www/images/species//Lithosia_quadra/fourspottedfootmanfemale.jpg","fourspottedfootmanfemale.jpg","good"
"../www/images/species//Lithosia_quadra/thumbnail/2051fourspottedfootman.jpg","2051fourspottedfootman.jpg","good"
"../www/images/species//Lobophora_halterata/thumbnail/seraphim.jpg","seraphim.jpg","good"
"../www/images/species//Lomaspilis_marginata/1887_lomaspilis_marginatangd.jpg","1887_lomaspilis_marginatangd.jpg","good"
"../www/images/species//Lomaspilis_marginata/1887lomaspilismarginataik.jpg","1887lomaspilismarginataik.jpg","good"
"../www/images/species//Lomaspilis_marginata/thumbnail/1887lomaspilismarginata2ik.jpg","1887lomaspilismarginata2ik.jpg","good"
"../www/images/species//Lomographa_bimaculata/1957whitepinionspottedrpj.jpg","1957whitepinionspottedrpj.jpg","good"
"../www/images/species//Lomographa_bimaculata/thumbnail/1957whitepinionsptted.jpg","1957whitepinionsptted.jpg","good"
"../www/images/species//Lomographa_temerata/1958_l_temerata_larva_njr.jpg","1958_l_temerata_larva_njr.jpg","bad"
"../www/images/species//Lomographa_temerata/1958_lomographa_temeratangd.jpg","1958_lomographa_temeratangd.jpg","good"
"../www/images/species//Lomographa_temerata/1958l_temeratanr.jpg","1958l_temeratanr.jpg","good"
"../www/images/species//Lomographa_temerata/thumbnail/cloudedsilver1.jpg","cloudedsilver1.jpg","good"
"../www/images/species//Luperina_nickerlii/2354l_nickerlii3as.jpg","2354l_nickerlii3as.jpg","good"
"../www/images/species//Luperina_nickerlii/2354l_nickerliias1.jpg","2354l_nickerliias1.jpg","good"
"../www/images/species//Luperina_nickerlii/2354l_nickerliias2.jpg","2354l_nickerliias2.jpg","good"
"../www/images/species//Luperina_nickerlii/thumbnail/sandhillrusticpha.jpg","sandhillrusticpha.jpg","good"
"../www/images/species//Luperina_testacea/2353l_testaceacj.jpg","2353l_testaceacj.jpg","good"
"../www/images/species//Luperina_testacea/2353l_testaceanr.jpg","2353l_testaceanr.jpg","good"
"../www/images/species//Luperina_testacea/thumbnail/2353_luperina_testacea_hemingford_greyngd.jpg","2353_luperina_testacea_hemingford_greyngd.jpg","good"
"../www/images/species//Lycia_hirtaria/1927brindledbeauty.jpg","1927brindledbeauty.jpg","good"
"../www/images/species//Lycia_hirtaria/1927brindledbeautylarvagf.jpg","1927brindledbeautylarvagf.jpg","bad"
"../www/images/species//Lycia_hirtaria/brindled_beauty.jpg","brindled_beauty.jpg","bad"
"../www/images/species//Lycia_hirtaria/brindledbeautyngd.jpg","brindledbeautyngd.jpg","good"
"../www/images/species//Lycia_hirtaria/thumbnail/1927l_hirtariajd.jpg","1927l_hirtariajd.jpg","good"
"../www/images/species//Lycia_lapponaria/thumbnail/1929l_lapponariaph.jpg","1929l_lapponariaph.jpg","good"
"../www/images/species//Lycia_zonaria/1928beltedbeautyfemaleim.jpg","1928beltedbeautyfemaleim.jpg","good"
"../www/images/species//Lycia_zonaria/1928l_zonariafcj.jpg","1928l_zonariafcj.jpg","good"
"../www/images/species//Lycia_zonaria/1928l_zonarialarvacj.jpg","1928l_zonarialarvacj.jpg","bad"
"../www/images/species//Lycia_zonaria/1928l_zonarialarvacj2.jpg","1928l_zonarialarvacj2.jpg","bad"
"../www/images/species//Lycia_zonaria/thumbnail/1928l_zonariamcj.jpg","1928l_zonariamcj.jpg","good"
"../www/images/species//Lycophotia_porphyrea/2118l_porphyreacj.jpg","2118l_porphyreacj.jpg","good"
"../www/images/species//Lycophotia_porphyrea/thumbnail/2118l_porphyreaik.jpg","2118l_porphyreaik.jpg","good"
"../www/images/species//Lygephila_craccae/thumbnail/scarceblackneck.jpg","scarceblackneck.jpg","good"
"../www/images/species//Lygephila_pastinum/thumbnail/2466blackneck.jpg","2466blackneck.jpg","good"
"../www/images/species//Lymantria_dispar/2034l_disparlarvaearlyinstarrjh.jpg","2034l_disparlarvaearlyinstarrjh.jpg","bad"
"../www/images/species//Lymantria_dispar/2034l_disparlarvarjh.jpg","2034l_disparlarvarjh.jpg","bad"
"../www/images/species//Lymantria_dispar/gypsymothmale.jpg","gypsymothmale.jpg","good"
"../www/images/species//Lymantria_dispar/thumbnail/2034l_disparrjh.jpg","2034l_disparrjh.jpg","good"
"../www/images/species//Lymantria_monacha/2033blackarcheslarvagf.jpg","2033blackarcheslarvagf.jpg","bad"
"../www/images/species//Lymantria_monacha/2033blackarchespupagf.jpg","2033blackarchespupagf.jpg","bad"
"../www/images/species//Lymantria_monacha/2033lymantramonacha2ik.jpg","2033lymantramonacha2ik.jpg","good"
"../www/images/species//Lymantria_monacha/thumbnail/blackarchesngd.jpg","blackarchesngd.jpg","good"
"../www/images/species//Macaria_alternata/thumbnail/1890semiothisaalternariaik.jpg","1890semiothisaalternariaik.jpg","good"
"../www/images/species//Macaria_liturata/1893tawnybarredanglegf.jpg","1893tawnybarredanglegf.jpg","good"
"../www/images/species//Macaria_liturata/tawnybarredanglelarva.jpg","tawnybarredanglelarva.jpg","bad"
"../www/images/species//Macaria_liturata/tawnybarredanglelarva2.jpg","tawnybarredanglelarva2.jpg","bad"
"../www/images/species//Macaria_liturata/thumbnail/1893tawnybarredanglerl.jpg","1893tawnybarredanglerl.jpg","good"
"../www/images/species//Macaria_notata/1889s_notata.jpg","1889s_notata.jpg","good"
"../www/images/species//Macaria_notata/thumbnail/1889m_notatanr.jpg","1889m_notatanr.jpg","good"
"../www/images/species//Macaria_signaria/thumbnail/1891semiothisa_signarialg.jpg","1891semiothisa_signarialg.jpg","good"
"../www/images/species//Macaria_wauaria/thumbnail/1897m_wauariaik.jpg","1897m_wauariaik.jpg","good"
"../www/images/species//Macdunnoughia_confusa/thumbnail/2436dewicksplusia.jpg","2436dewicksplusia.jpg","good"
"../www/images/species//Macroglossum_stellatarum/1984m_stellatarum2rk.jpg","1984m_stellatarum2rk.jpg","good"
"../www/images/species//Macroglossum_stellatarum/1984m_stellatarumrk.jpg","1984m_stellatarumrk.jpg","good"
"../www/images/species//Macroglossum_stellatarum/hummingbirdhawk1.jpg","hummingbirdhawk1.jpg","good"
"../www/images/species//Macroglossum_stellatarum/hummingbirdhawk2.jpg","hummingbirdhawk2.jpg","good"
"../www/images/species//Macroglossum_stellatarum/thumbnail/hummingbirdhawkmothsf.jpg","hummingbirdhawkmothsf.jpg","good"
"../www/images/species//Macrothylacia_rubi/foxmothlarva.jpg","foxmothlarva.jpg","bad"
"../www/images/species//Macrothylacia_rubi/thumbnail/1638m_rubiik.jpg","1638m_rubiik.jpg","good"
"../www/images/species//Malacosoma_castrensis/thumbnail/1635m_castrensisph.jpg","1635m_castrensisph.jpg","good"
"../www/images/species//Malacosoma_neustria/1634m_neustrianh.jpg","1634m_neustrianh.jpg","bad"
"../www/images/species//Malacosoma_neustria/1634thelackey.jpg","1634thelackey.jpg","good"
"../www/images/species//Malacosoma_neustria/thumbnail/1634_malacosoma_neustriangd.jpg","1634_malacosoma_neustriangd.jpg","good"
"../www/images/species//Mamestra_brassicae/thumbnail/2154mamestra_brassicaeik.jpg","2154mamestra_brassicaeik.jpg","good"
"../www/images/species//Meganola_albula/2076kentblackarcheslarvarl.jpg","2076kentblackarcheslarvarl.jpg","bad"
"../www/images/species//Meganola_albula/kentblackarches.jpg","kentblackarches.jpg","good"
"../www/images/species//Meganola_albula/thumbnail/2076m_albulatb.jpg","2076m_albulatb.jpg","good"
"../www/images/species//Meganola_strigula/thumbnail/smallblackarches.jpg","smallblackarches.jpg","good"
"../www/images/species//Melanchra_persicariae/2155dotmoth_ab_unicolordh.jpg","2155dotmoth_ab_unicolordh.jpg","bad"
"../www/images/species//Melanchra_persicariae/2155melanchrapersicariaeik.jpg","2155melanchrapersicariaeik.jpg","good"
"../www/images/species//Melanchra_persicariae/dotlarva.jpg","dotlarva.jpg","bad"
"../www/images/species//Melanchra_persicariae/thumbnail/2155melanchra_persicariaeik.jpg","2155melanchra_persicariaeik.jpg","good"
"../www/images/species//Melanchra_pisi/2163c_pisilarvanr.jpg","2163c_pisilarvanr.jpg","bad"
"../www/images/species//Melanchra_pisi/2163m_pisicj.jpg","2163m_pisicj.jpg","good"
"../www/images/species//Melanchra_pisi/broommothlarva2.jpg","broommothlarva2.jpg","bad"
"../www/images/species//Melanchra_pisi/thumbnail/2163m_pisiik.jpg","2163m_pisiik.jpg","good"
"../www/images/species//Melanthia_procellata/1784m_procellatanp.jpg","1784m_procellatanp.jpg","good"
"../www/images/species//Melanthia_procellata/thumbnail/1784prettychalkcarpet.jpg","1784prettychalkcarpet.jpg","bad"
"../www/images/species//Menophra_abruptaria/1936wavedumber.jpg","1936wavedumber.jpg","good"
"../www/images/species//Menophra_abruptaria/thumbnail/1936m_abruptariamh.jpg","1936m_abruptariamh.jpg","good"
"../www/images/species//Menophra_abruptaria/wavedumberlarva.jpg","wavedumberlarva.jpg","bad"
"../www/images/species//Menophra_abruptaria/wavedumberngd.jpg","wavedumberngd.jpg","good"
"../www/images/species//Mesapamea_secalis/2343commonrustic170702gendet.jpg","2343commonrustic170702gendet.jpg","good"
"../www/images/species//Mesapamea_secalis/commonrustic200798a.jpg","commonrustic200798a.jpg","bad"
"../www/images/species//Mesapamea_secalis/thumbnail/2343commonrusticsc.jpg","2343commonrusticsc.jpg","good"
"../www/images/species//Mesoleuca_albicillata/bcar2ph.jpg","bcar2ph.jpg","good"
"../www/images/species//Mesoleuca_albicillata/thumbnail/1748m_albicillatamp.jpg","1748m_albicillatamp.jpg","good"
"../www/images/species//Mesoligia_furuncula/2341m_furuncula2np.jpg","2341m_furuncula2np.jpg","good"
"../www/images/species//Mesoligia_furuncula/2341m_furunculanp.jpg","2341m_furunculanp.jpg","good"
"../www/images/species//Mesoligia_furuncula/thumbnail/cloakedminor.jpg","cloakedminor.jpg","good"
"../www/images/species//Mesoligia_literosa/thumbnail/rosyminorshelleybridle260702.jpg","rosyminorshelleybridle260702.jpg","good"
"../www/images/species//Miltochrista_miniata/2037m_miniatapw.jpg","2037m_miniatapw.jpg","good"
"../www/images/species//Miltochrista_miniata/rosyfootmanlarva.jpg","rosyfootmanlarva.jpg","bad"
"../www/images/species//Miltochrista_miniata/thumbnail/2037miltochrista_miniataik.jpg","2037miltochrista_miniataik.jpg","good"
"../www/images/species//Mimas_tiliae/1979limehawkmothlarvagf.jpg","1979limehawkmothlarvagf.jpg","bad"
"../www/images/species//Mimas_tiliae/limehawk.jpg","limehawk.jpg","good"
"../www/images/species//Mimas_tiliae/limehawkmoth.jpg","limehawkmoth.jpg","good"
"../www/images/species//Mimas_tiliae/thumbnail/limehawkngd.jpg","limehawkngd.jpg","good"
"../www/images/species//Minoa_murinata/1878drablooper.jpg","1878drablooper.jpg","good"
"../www/images/species//Minoa_murinata/1878m_murinatadg1.jpg","1878m_murinatadg1.jpg","bad"
"../www/images/species//Minoa_murinata/thumbnail/1878m_murinatadg2.jpg","1878m_murinatadg2.jpg","good"
"../www/images/species//Minucia_lunaris/thumbnail/2456lunardoublestripegf.jpg","2456lunardoublestripegf.jpg","good"
"../www/images/species//Moma_alpium/2277scarcemerveilledujourlarvagf.jpg","2277scarcemerveilledujourlarvagf.jpg","bad"
"../www/images/species//Moma_alpium/thumbnail/scarcemvdujour.jpg","scarcemvdujour.jpg","bad"
"../www/images/species//Mormo_maura/2300m_maurapupabs.jpg","2300m_maurapupabs.jpg","bad"
"../www/images/species//Mormo_maura/2300oldladylarvagf.jpg","2300oldladylarvagf.jpg","bad"
"../www/images/species//Mormo_maura/thumbnail/2300oldlady2.jpg","2300oldlady2.jpg","good"
"../www/images/species//Mythimna_albipuncta/thumbnail/whitepoint.jpg","whitepoint.jpg","good"
"../www/images/species//Mythimna_comma/2205shoulder-stripedwainscotedc2.jpg","2205shoulder-stripedwainscotedc2.jpg","good"
"../www/images/species//Mythimna_comma/thumbnail/2205shoulderstripedwainscotik.jpg","2205shoulderstripedwainscotik.jpg","good"
